;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO;
;;
;;
;Sección: 18 MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
;Servicio;Programa;Económica;Explicación;;Total;
;;;19000; Sueldos del grupo A1 y grupo A. Mecanismo de Recuperación y Resiliencia;29,73;;
;;;19005; Trienios. Mecanismo de Recuperación y Resiliencia;10,30;;
;;;19006; Pagas extraordinarias. Mecanismo de Recuperación y Resiliencia;6,72;;
;;;191;Retribuciones complementarias;;52,81;
;;;19100; Complemento de destino. Mecanismo de Recuperación y Resiliencia;15,63;;
;;;19101; Complemento específico. Mecanismo de Recuperación y Resiliencia;37,18;;
;;;;TOTAL GASTOS DE PERSONAL;;99,56;
 ; ;;;;;;
;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;;;29;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;300,44;
;;;290;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;300,44;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;300,44;
 ; ;;;;;;
;;;;TOTAL C20.R01 Plan de modernización de la Formación Profesional;;400,00;
 ; ;;;;;;
v;;32UA;;C21.I01 Creación de plazas del Primer Ciclo de Educación Infantil de titularidad pública (prioritariamente de 1 y 2 años): Reforma/rehabilitación y equipamiento para nuevas unidades. nueva construcción y equipamiento. y, gastos de personal y otros gastos.;;;
;;;4;TRANSFERENCIAS CORRIENTES;;;
;;;45;A Comunidades Autónomas;;134.774,30;
;;;450;Actuaciones en Educación Infantil y Primaria. Mecanismo de Recuperación y Resiliencia;;134.774,30;
;;;45040; Creación de plazas del primer ciclo de Educación Infantil de titularidad pública, prioritariamente para niñas y niños de 1 y 2 años. Mecanismo de Recuperación y Resiliencia;134.774,30;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;134.774,30;
 ; ;;;;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;75;A Comunidades Autónomas;;1.435,70;
;;;757;Extensión del primer ciclo de Educación Infantil. Mecanismo de Recuperación y Resiliencia;;1.435,70;
;;;75780; Convenios para la extensión del primer ciclo de Educación Infantil en Ceuta y Melilla. Mecanismo de Recuperación y Resiliencia;1.435,70;;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;1.435,70;
 ; ;;;;;;
;;;;TOTAL C21.I01 Creación de plazas del Primer Ciclo de Educación Infantil de titularidad pública (prioritariamente de 1 y 2 años): Reforma/rehabilitación y equipamiento para nuevas unidades. nueva construcción y equipamiento. y, gastos de personal y otros gastos.;;136.210,00;
 ; ;;;;;;
v;;32UB;;C21.I02 Programa de Orientación, Avance y Enriquecimiento Educativo en centros de especial complejidad educativa (Programa #PROA+).;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;19;Gastos de personal. Mecanismo de Recuperación y Resiliencia;;1.435,71;
;;;190;Retribuciones básicas;;473,29;
;;;19000; Sueldos del grupo A1 y grupo A. Mecanismo de Recuperación y Resiliencia;148,64;;
;;;19001; Sueldos del grupo A2 y grupo B. Mecanismo de Recuperación y Resiliencia;257,05;;
;;;19005; Trienios. Mecanismo de Recuperación y Resiliencia;15,10;;
;;;19006; Pagas extraordinarias. Mecanismo de Recuperación y Resiliencia;52,50;;
;;;191;Retribuciones complementarias;;715,42;
;;;19100; Complemento de destino. Mecanismo de Recuperación y Resiliencia;205,02;;
;;;19101; Complemento específico. Mecanismo de Recuperación y Resiliencia;198,30;;
;;;19102; Indemnización por residencia. Mecanismo de Recuperación y Resiliencia;312,10;;
;;;199;Cuotas sociales;;247,00;
;;;19900; Seguridad Social. Mecanismo de Recuperación y Resiliencia;247,00;;
;;;;TOTAL GASTOS DE PERSONAL;;1.435,71;
 ; ;;;;;;
;;;4;TRANSFERENCIAS CORRIENTES;;;
;;;45;A Comunidades Autónomas;;118.184,14;
;;;456;Actuaciones en Educación Secundaria. Mecanismo de Recuperación y Resiliencia;;118.184,14;
;;;45640; Programa para la orientación, avance y enriquecimiento educativo en centros de especial complejidad (PROA+). Mecanismo de Recuperación y Resiliencia ;118.184,14;;
;;;48;A familias e instituciones sin fines de lucro;;1.006,65;
;;;480;Actuaciones en Educación Compensatoria. Mecanismo de Recuperación y Resiliencia;;912,05;
;;;48040; Para subvencionar actividades de compensación de desigualdades en educación. Mecanismo de Recuperación y Resiliencia;912,05;;
;;;481;Actuaciones en educación en Ceuta y Melilla. Mecanismo de Recuperación y Resiliencia;;94,60;
;;;48180; Para hacer efectiva la gratuidad de la enseñanza de Educación Primaria en centros concertados o de convenio. Mecanismo de Recuperación y Resiliencia;94,60;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;119.190,79;
 ; ;;;;;;
;;;;TOTAL C21.I02 Programa de Orientación, Avance y Enriquecimiento Educativo en centros de especial complejidad educativa (Programa #PROA+).;;120.626,50;
 ; ;;;;;;
v;;32UC;;C21.I03 Creación de Unidades de Acompañamiento y Orientación Personal y Familiar del alumnado educativamente vulnerable, en los servicios educativos o psicopedagógicos situados en zonas y distritos escolares.;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;19;Gastos de personal. Mecanismo de Recuperación y Resiliencia;;895,52;
;;;190;Retribuciones básicas;;286,09;
;;;19001; Sueldos del grupo A2 y grupo B. Mecanismo de Recuperación y Resiliencia;218,50;;
;;;19005; Trienios. Mecanismo de Recuperación y Resiliencia;7,93;;
;;;19006; Pagas extraordinarias. Mecanismo de Recuperación y Resiliencia;59,66;;
;;;191;Retribuciones complementarias;;410,50;
;;;19100; Complemento de destino. Mecanismo de Recuperación y Resiliencia;132,82;;
;;;19101; Complemento específico. Mecanismo de Recuperación y Resiliencia;113,90;;
;;;19102; Indemnización por residencia. Mecanismo de Recuperación y Resiliencia;163,78;;
;;;199;Cuotas sociales;;198,93;
;;;19900; Seguridad Social. Mecanismo de Recuperación y Resiliencia;198,93;;
;;;;TOTAL GASTOS DE PERSONAL;;895,52;
 ; ;;;;;;
;;;4;TRANSFERENCIAS CORRIENTES;;;
;;;45;A Comunidades Autónomas;;55.039,40;
;;;453;Actuaciones en Educación Compensatoria. Mecanismo de Recuperación y Resiliencia;;55.039,40;
;;;45340; Creación de unidades de acompañamiento y orientación personal y familiar del alumnado educativamente vulnerable, en los servicios educativos o psicopedagógicos situados en zonas y distritos escolares. Mecanismo de Recuperación y Resiliencia;55.039,40;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;55.039,40;
 ; ;;;;;;
;;;;TOTAL C21.I03 Creación de Unidades de Acompañamiento y Orientación Personal y Familiar del alumnado educativamente vulnerable, en los servicios educativos o psicopedagógicos situados en zonas y distritos escolares.;;55.934,92;
 ; ;;;;;;
v;;32US;;C21.R02 Diseño y aplicación de nuevo modelo curricular por competencias clave, priorizando aprendizajes fundamentales, y regulación de una ordenación académica inclusiva;;;
;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;;;29;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;400,00;
;;;290;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;400,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;400,00;
 ; ;;;;;;
;;;;TOTAL C21.R02 Diseño y aplicación de nuevo modelo curricular por competencias clave, priorizando aprendizajes fundamentales, y regulación de una ordenación académica inclusiva;;400,00;
 ; ;;;;;;
v;;000X;;Transferencias y libramientos internos;;;
;;;4;TRANSFERENCIAS CORRIENTES;;;
;;;41;A Organismos Autónomos;;58.324,63;
;;;419;Mecanismo de Recuperación y Resiliencia;;58.324,63;
v;;;41910; Al Consejo Superior de Deportes. Gastos de funcionamiento. Mecanismo de Recuperación y Resiliencia;58.324,63;;
;;;43;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;;1.916,04;
;;;439;Mecanismo de Recuperación y Resiliencia;;1.916,04;
v;;;43930; A la Agencia Estatal Comisión Española para la Lucha Antidopaje en el Deporte. Mecanismo de Recuperación y Resiliencia;1.916,04;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;60.240,67;
 ; ;;;;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;71;A Organismos Autónomos;;81.936,65;
;;;719;Mecanismo de Recuperación y Resiliencia;;81.936,65;
v;;;71910; Al Consejo Superior de Deportes. Mecanismo de Recuperación y Resiliencia;81.936,65;;
;;;73;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;;212,80;
;;;739;Mecanismo de Recuperación y Resiliencia;;212,80;
v;;;73930; A la Agencia Estatal Comisión Española para la Lucha Antidopaje en el Deporte. Mecanismo de Recuperación y Resiliencia;212,80;;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;82.149,45;
 ; ;;;;;;
;;;;TOTAL Transferencias y libramientos internos;;142.390,12;
 ; ;;;;;;
;;;;TOTAL MECANISMO DE RECUPERACIÓN Y RESILIENCIA;;1.406.653,18;
 ; ;;;;;;
 ; ;;;;;;
;;;;TOTAL MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES;;6.730.813,30;
;;



